SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON
"AL11AA0003","2013-12-02 14:30","","89.9","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.221","0.001","","107947","µG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.429","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","61.2","0.01","","109109","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","3.868","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","2.73","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.428","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","3.158","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","8.01","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.04","0.01","","107950","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.14","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.047","0.002","","107949","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.103","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","975","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.98","0.02","","107952","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","1.15","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.278","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","8","1","","97703","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","4","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.18","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.002","0.001","","107954","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.029","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","302.675","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","4.2","0.5","","107953","µG/L","IRON DISSOLVED","FER DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","144.","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.009","0.001","","107955","µG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.111","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.020","0.005","","107961","µG/L","LEAD DISSOLVED","PLOMB DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.154","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","25.4","0.01","","107956","µG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","25.4","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","36.4","0.01","","109111","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","9.67","0.05","","107957","µG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","13.5","0.05","","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","1.22","0.005","","107958","µG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","1.17","0.005","","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.74","0.02","","107960","µG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.84","0.02","","107924","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.104","0.02","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.656","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.552","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","<","0.002","0.002","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","12.38","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","8.49","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","8.18","","","10301","PH","PH","PH","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.013","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.003","0.002","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.016","0.002","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","2.72","0.01","","109110","MG/L","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","62.0","10","","10501","MG/L","RESIDUE FIXED NONFILTERABLE","RÉSIDUS FIXES NON-FILTRABLES","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","64.8","10","","10401","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.678","0.001","","107964","µG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.750","0.001","","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.192","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.62","0.01","","107966","µG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.57","0.01","","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","4.89","0.01","","109113","MG/L","SILICA SOLUBLE REACTIVE","SILICE RÉACTIVE SOLUBLE","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.001","0.001","","107940","µG/L","SILVER DISSOLVED","ARGENT DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.002","0.001","","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","2.80","","","11201","REL UNIT","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","112.","0.01","","109112","MG/L","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","44.332","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","984.","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","7.796","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","570.","0.05","","107968","µG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","521.","0.05","","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","179.","0.01","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","-0.38","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.004","0.001","","107970","µG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.004","0.001","","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","589.832","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","7.82","0.01","","110001","NTU","TURBIDITY (FIELD)","TURBIDITÉ (TERRAIN)","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","6.10","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","2.55","0.0005","","107971","µG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","2.49","0.0005","","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.248","0.005","","107972","µG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.398","0.005","","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","0.4","0.2","","107975","µG/L","ZINC DISSOLVED","ZINC DISSOUS","P","2013PN140142"
"AL11AA0003","2013-12-02 14:30","","1.1","0.2","","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P","2013PN140142"
"AL11AA0003","2014-01-29 15:00","","296.","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","7.3","0.5","","107941","µG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","198.","0.5","","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.007","0.005","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.110","0.001","","107965","µG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.120","0.001","","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.87","0.01","","107942","µG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","1.03","0.01","","107906","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","109.","0.05","","107944","µG/L","BARIUM DISSOLVED","BARYUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","118.","0.05","","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.012","0.001","","107945","µG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.024","0.001","","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","360.824","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.002","0.001","","107946","µG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.004","0.001","","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","101.","0.5","","107943","µG/L","BORON DISSOLVED","BORE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","98.6","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.013","0.001","","107947","µG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.018","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","50.9","0.01","","109109","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","8.046","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","9.18","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.397","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","9.577","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","8.10","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.04","0.01","","107950","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.27","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.107","0.002","","107949","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.217","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","972","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","1.80","0.02","","107952","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","2.17","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.348","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","4","1","","97703","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","8","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.12","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.005","0.001","","107954","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.069","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","259.665","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","30.4","0.5","","107953","µG/L","IRON DISSOLVED","FER DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","328.","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.045","0.001","","107955","µG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.223","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.025","0.005","","107961","µG/L","LEAD DISSOLVED","PLOMB DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.176","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","28.9","0.01","","107956","µG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","29.5","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","32.2","0.01","","109111","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","6.68","0.05","","107957","µG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","12.8","0.05","","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","1.40","0.005","","107958","µG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","1.39","0.005","","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","1.22","0.02","","107960","µG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","1.55","0.02","","107924","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.069","0.02","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","2.529","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","2.46","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.021","0.002","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","12.83","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","8.46","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","7.85","","","10301","PH","PH","PH","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.035","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.033","0.002","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.068","0.002","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","4.72","0.01","","109110","MG/L","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","4.2","10","","10501","MG/L","RESIDUE FIXED NONFILTERABLE","RÉSIDUS FIXES NON-FILTRABLES","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","5.0","10","","10401","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.868","0.001","","107964","µG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","1.20","0.001","","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","-0.239","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.68","0.01","","107966","µG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.67","0.01","","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","6.66","0.01","","109113","MG/L","SILICA SOLUBLE REACTIVE","SILICE RÉACTIVE SOLUBLE","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.003","0.001","","107940","µG/L","SILVER DISSOLVED","ARGENT DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.005","0.001","","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","2.70","","","11201","REL UNIT","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","100.","0.01","","109112","MG/L","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","45.034","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","928.","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","8.327","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","629.","0.05","","107968","µG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","638.","0.05","","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","210.","0.01","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","-0.51","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.005","0.001","","107970","µG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.007","0.001","","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","591.842","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","9.50","0.01","","110001","NTU","TURBIDITY (FIELD)","TURBIDITÉ (TERRAIN)","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","6.50","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","3.13","0.0005","","107971","µG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","3.22","0.0005","","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.345","0.005","","107972","µG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P","2013PN140161"
"AL11AA0003","2014-01-29 15:00","","0.792","0.005","","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2013PN140161"
