SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON
"NW06OA0001","2009-08-18 12:45","","0.63","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","1.423","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","1.8","0.5","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.448","0.005","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.791","0.002","","97970","µG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.899","0.002","","97506","µG/L","CERIUM TOTAL","CÉRIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.005","0.005","","97973","µG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.005","0.005","","97509","µG/L","CESIUM TOTAL","CÉSIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.94","0.01","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.043","0.005","","97972","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.034","0.005","","97508","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.008","0.002","","97971","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.010","0.002","","97507","µG/L","COBALT TOTAL","COBALT TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","5","","","107056","","COLOUR TRUE","COULEUR VRAIE","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.54","0.02","","97974","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.31","0.02","","97510","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.01","0.01","","106017","MG/L","DISSOLVED NITROGEN NITRATE","AZOTE DISSOUS NITRATES","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.03","0.01","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.009","0.001","","97976","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.010","0.001","","97512","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.614","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","2.314","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","7.4","0.5","","97975","µG/L","IRON DISSOLVED","FER DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","12.2","0.5","","97511","µG/L","IRON TOTAL","FER TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.684","0.001","","97977","µG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.778","0.001","","97513","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.014","0.005","","97983","µG/L","LEAD DISSOLVED","PLOMB DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.011","0.005","","97519","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.2","0.2","","97978","µG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.2","0.2","","97514","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.18","0.01","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.83","0.05","","97979","µG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","1.14","0.05","","97515","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.034","0.005","","97980","µG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.033","0.005","","97516","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.17","0.02","","97982","µG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.15","0.02","","97518","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.001","0.001","","97981","µG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.001","0.001","","97517","µG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.075","0.002","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.08","0.06","","107205","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.12","0.06","","107200","MG/L","NITROGEN TOTAL","AZOTE TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","6.37","0.05","","106002","PH","PH","PH","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.01","0.01","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.01","0.01","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.001","0.001","","97984","µG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.001","0.001","","97520","µG/L","PLATINUM TOTAL","PLATINE TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.22","0.01","","100499","MG/L","POTASSIUM FILTERED","POTASSIUM FILTRÉ","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","10","10","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","3","3","","106005","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","1.10","0.01","","97985","µG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","1.11","0.01","","97521","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.05","0.05","","97987","µG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.05","0.05","","97523","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.001","0.001","","97962","µG/L","SILVER DISSOLVED","ARGENT DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.001","0.001","","97997","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","1.18","0.02","","14108","MG/L","SIO2","SIO2","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.80","0.01","","100500","MG/L","SODIUM FILTERED","SODIUM FILTRÉ","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","40.153","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","8.2","0.4","","2034","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","4.27","0.05","","97989","µG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","4.46","0.05","","97525","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.68","0.01","","16309","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.003","0.001","","97991","µG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.003","0.001","","97527","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.005","0.005","","97988","µG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","<","0.005","0.005","","97524","µG/L","TIN TOTAL","ÉTAIN TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","5.65","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.002","0.001","","97994","µG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.001","0.001","","97530","µG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.34","0.05","","106003","NTU","TURBIDITY","TURBIDITÉ","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.121","0.0005","","97992","µG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.123","0.0005","","97528","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.029","0.005","","97993","µG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.030","0.005","","97529","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.172","0.001","","97995","µG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.186","0.005","","97531","µG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.69","0.05","","97996","µG/L","ZINC DISSOLVED","ZINC DISSOUS","P","2009PN010070"
"NW06OA0001","2009-08-18 12:45","","0.41","0.05","","97532","µG/L","ZINC TOTAL","ZINC TOTAL","P","2009PN010070"
"NW06OA0001","2010-07-22 12:10","","1.8","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","14.5","0.5","","107941","µG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","16.6","0.5","","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.01","0.005","","7556","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.088","0.001","","107965","µG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.007","0.001","","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.05","0.01","","107942","µG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.05","0.01","","107906","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","2.83","0.05","","107944","µG/L","BARIUM DISSOLVED","BARYUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","3.13","0.05","","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.004","0.001","","107945","µG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.005","0.001","","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.001","0.001","","107946","µG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.001","0.001","","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.9","0.5","","107943","µG/L","BORON DISSOLVED","BORE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","1.2","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.011","0.001","","107947","µG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.014","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.58","0.05","","20103","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","1.221","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","1.2","0.5","","106008","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.308","0.005","","6902","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.713","0.001","","107948","µG/L","CERIUM DISSOLVED","CÉRIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.816","0.001","","107912","µG/L","CERIUM TOTAL","CÉRIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.002","0.001","","107951","µG/L","CESIUM DISSOLVED","CÉSIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.002","0.001","","107915","µG/L","CESIUM TOTAL","CÉSIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","1.02","0.01","","17209","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.04","0.01","","107950","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.05","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.009","0.002","","107949","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.013","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","2","2","","107428","CTU","COLOUR TRUE","COULEUR VRAIE","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.39","0.02","","107952","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.45","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.02","0.01","","97958","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.007","0.001","","107954","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.009","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.43","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","2.23","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","5.2","0.5","","107953","µG/L","IRON DISSOLVED","FER DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","10.9","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.619","0.001","","107955","µG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.714","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.031","0.005","","107961","µG/L","LEAD DISSOLVED","PLOMB DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.089","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.19","0.01","","107956","µG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.20","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.19","0.01","","12102","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.95","0.05","","107957","µG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","1.39","0.05","","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.034","0.005","","107958","µG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.036","0.005","","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.17","0.02","","107960","µG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.18","0.02","","107924","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.001","0.001","","107959","µG/L","NIOBIUM DISSOLVED","NIOBIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.001","0.001","","107923","µG/L","NIOBIUM TOTAL","NIOBIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.046","0.002","","7902","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.06","0.06","","107205","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.06","0.06","","107200","MG/L","NITROGEN TOTAL","AZOTE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","6.46","0.05","","106002","PH","PH","PH","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.01","0.01","","106006","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.01","0.01","","106007","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.001","0.001","","107963","µG/L","PLATINUM DISSOLVED","PLATINE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.001","0.001","","107927","µG/L","PLATINUM TOTAL","PLATINE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.27","0.01","","100499","MG/L","POTASSIUM FILTERED","POTASSIUM FILTRÉ","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","52","10","","106004","MG/L","RESIDUE FILTERABLE","RÉSIDUS FILTRABLES","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","3","3","","106005","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","1.10","0.001","","107964","µG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","1.14","0.001","","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.02","0.01","","107966","µG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.02","0.01","","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.001","0.001","","107940","µG/L","SILVER DISSOLVED","ARGENT DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","<","0.001","0.001","","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","1.11","0.02","","14108","MG/L","SIO2","SIO2","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.80","0.01","","100500","MG/L","SODIUM FILTERED","SODIUM FILTRÉ","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","40.336","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","12.3","0.4","","2034","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","4.18","0.05","","107968","µG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","4.37","0.05","","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.67","0.01","","16309","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.002","0.001","","107970","µG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.002","0.001","","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.007","0.005","","107967","µG/L","TIN DISSOLVED","ÉTAIN DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.013","0.005","","107931","µG/L","TIN TOTAL","ÉTAIN TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","5.72","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.001","0.001","","107973","µG/L","TUNGSTEN DISSOLVED","TUNGSTÈNE DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.001","0.001","","107937","µG/L","TUNGSTEN TOTAL","TUNGSTÈNE TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.41","0.05","","106003","NTU","TURBIDITY","TURBIDITÉ","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.115","0.0005","","107971","µG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.116","0.0005","","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.026","0.005","","107972","µG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.028","0.005","","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.151","0.001","","107974","µG/L","YTTRIUM DISSOLVED","YTTRIUM DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","0.174","0.001","","107938","µG/L","YTTRIUM TOTAL","YTTRIUM TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","2.8","0.2","","107975","µG/L","ZINC DISSOLVED","ZINC DISSOUS","P","2010PN010083"
"NW06OA0001","2010-07-22 12:10","","4.4","0.2","","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P","2010PN010083"
"NW06OA0001","2010-07-22 12:22","","1.9","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2010PN010085"
"NW06OA0001","2010-07-22 12:22","","14.6","0.5","","107941","µG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P","2010PN010085"
"NW06OA0001","2010-07-22 12:22","","17.9","0.5","","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2010PN010085"
"NW06OA0001","2010-07-22 12:22","<","0.01","0.005","","7556","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2010PN010085"
"NW06OA0001","2010-07-22 12:22","","0.064","0.001","","107965","µG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P","2010PN010085"
"NW06OA0001","2010-07-22 12:22","","0.006","0.001","","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2010PN010085"
"NW06OA0001","2010-07-22 12:22","","0.05","0.01","","107942","µG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P","2010PN010085"
"NW06OA0001","2010-07-22 12:22","","0.05","0.01","","107906","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2010PN010085"
