SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT,SAMPLE_ID_ÉCHANTILLON
"MA05PF0022","2013-04-25 10:25","","9.545","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","1.41","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.19","0.01","","107950","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.34","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.043","0.002","","107949","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.083","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","105","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","1.13","0.02","","107952","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","1.19","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","4.82","4.82","","107190","NG/L","DIALLATE I","DIALLATE I","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","2.85","2.85","","107185","NG/L","DIALLATE II","DIALLATE II","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.127","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","2","1","","102622","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","15.00","10","","106250","NG/L","ETHALFLURALIN","ÉTHALFLURALINE","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","2","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","16.90","16.9","","107188","NG/L","FENOXAPROP-ETHYL","FÉNOXAPROP-ÉTHYL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","0.01","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.017","0.001","","107954","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.043","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.556","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","50.556","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","5.48","1.2","","103760","NG/L","IMAZETHAPYR","IMAZÉTHAPYR","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","72.0","0.5","","107953","µG/L","IRON DISSOLVED","FER DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","185.","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.147","0.001","","107955","µG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.237","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.039","0.005","","107961","µG/L","LEAD DISSOLVED","PLOMB DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.094","0.005","","107925","µG/L","LEAD TOTAL","PLOMB TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","1.34","0.01","","107956","µG/L","LITHIUM DISSOLVED","LITHIUM DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","1.38","0.01","","107920","µG/L","LITHIUM TOTAL","LITHIUM TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","3.91","0.01","","109111","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","3.43","0.05","","107957","µG/L","MANGANESE DISSOLVED","MANGANÈSE DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","7.39","0.05","","107921","µG/L","MANGANESE TOTAL","MANGANÈSE TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","1.02","0.5","","74339","NG/L","METHYLCHLOROPHENOXYPROPIONIC ACID (MCPP) OR MECOPROP","ACIDE MÉTHYLCHLOROPHÉNOXYPROPIONIQUE (MCPP) OU MÉCOPROP","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","1.73","1.73","","107186","NG/L","METOLACHLOR","MÉTOLACHLORE","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.174","0.005","","107958","µG/L","MOLYBDENUM DISSOLVED","MOLYBDÈNE DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.182","0.005","","107922","µG/L","MOLYBDENUM TOTAL","MOLYBDÈNE TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.63","0.02","","107960","µG/L","NICKEL DISSOLVED","NICKEL DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.74","0.02","","107924","µG/L","NICKEL TOTAL","NICKEL TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","0.010","0.02","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.485","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.480","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.013","0.002","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","13.35","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","7.21","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","7.72","","","10301","PH","PH","PH","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.008","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.018","0.002","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.026","0.002","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.91","0.01","","109110","MG/L","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","<","1.0","10","","10501","MG/L","RESIDUE FIXED NONFILTERABLE","RÉSIDUS FIXES NON-FILTRABLES","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","1.2","10","","10401","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","1.24","0.001","","107964","µG/L","RUBIDIUM DISSOLVED","RUBIDIUM DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","1.44","0.001","","107928","µG/L","RUBIDIUM TOTAL","RUBIDIUM TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","-1.599","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.12","0.01","","107966","µG/L","SELENIUM DISSOLVED","SÉLÉNIUM DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.20","0.01","","107930","µG/L","SELENIUM TOTAL","SÉLÉNIUM TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","4.39","0.01","","109113","MG/L","SILICA SOLUBLE REACTIVE","SILICE RÉACTIVE SOLUBLE","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.001","0.001","","107940","µG/L","SILVER DISSOLVED","ARGENT DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.002","0.001","","107904","µG/L","SILVER TOTAL","ARGENT TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.16","","","11201","REL UNIT","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","2.54","0.01","","109112","MG/L","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","9.658","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","102.","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","10.839","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","25.5","0.05","","107968","µG/L","STRONTIUM DISSOLVED","STRONTIUM DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","24.7","0.05","","107932","µG/L","STRONTIUM TOTAL","STRONTIUM TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","3.57","0.01","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","",".9","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.002","0.001","","107970","µG/L","THALLIUM DISSOLVED","THALLIUM DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.003","0.001","","107934","µG/L","THALLIUM TOTAL","THALLIUM TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","61.103","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","96","1","","74340","%","TRIFLURALIN-D14","TRIFLURALINE-D14","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","2.88","0.01","","110001","NTU","TURBIDITY (FIELD)","TURBIDITÉ (TERRAIN)","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","3.40","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.0917","0.0005","","107971","µG/L","URANIUM DISSOLVED","URANIUM DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.0998","0.0005","","107935","µG/L","URANIUM TOTAL","URANIUM TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.471","0.005","","107972","µG/L","VANADIUM DISSOLVED","VANADIUM DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.591","0.005","","107936","µG/L","VANADIUM TOTAL","VANADIUM TOTAL","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","1.4","0.2","","107975","µG/L","ZINC DISSOLVED","ZINC DISSOUS","P","2013PN150013"
"MA05PF0022","2013-04-25 10:25","","0.7","0.2","","107939","µG/L","ZINC TOTAL","ZINC TOTAL","P","2013PN150013"
"MA05PF0022","2013-05-22 09:50","","44.0","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.013","0.005","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","53.636","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","13.1","0.01","","109109","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","1.312","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","9.02","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.515","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","9.535","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","1.47","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","104","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.039","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","<","2","1","","102622","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","2","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","<","0.01","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","4.767","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","48.767","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","3.90","0.01","","109111","MG/L","MAGNESIUM DISSOLVED","MAGNÉSIUM DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.115","0.02","","7901","MG/L","NITROGEN PARTICULATE","AZOTE PARTICULAIRE","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.551","","","7603","MG/L","NITROGEN TOTAL (CALCD.)","AZOTE TOTAL (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.436","0.01","","7657","MG/L","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","<","0.002","0.002","","15265","MG/L","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","12.68","","","8102","MG/L","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","7.81","","","109026","PH","PH (FIELD)","PH (TERRAIN)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","7.80","","","10301","PH","PH","PH","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.023","","","15901","MG/L","PHOSPHORUS PARTICULATE (CALCD.)","PHOSPHORE PARTICULAIRE (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.007","0.002","","15465","MG/L","PHOSPHORUS TOTAL DISSOLVED","PHOSPHORUS TOTAL DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.030","0.002","","15423","MG/L","PHOSPHORUS TOTAL","PHOSPHORE TOTAL","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.89","0.01","","109110","MG/L","POTASSIUM DISSOLVED/FILTERED","POTASSIUM DISSOUS/FILTRÉ","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","2.8","10","","10501","MG/L","RESIDUE FIXED NONFILTERABLE","RÉSIDUS FIXES NON-FILTRABLES","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","4.8","10","","10401","MG/L","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","-1.325","","","210","PH","SATURATION INDEX (CALCD.)","INDICE DE SATURATION (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","3.07","0.01","","109113","MG/L","SILICA SOLUBLE REACTIVE","SILICE RÉACTIVE SOLUBLE","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","0.16","","","11201","REL UNIT","SODIUM ADSORPTION RATIO (CALCD.)","RATIO ADSORPTION SODIUM (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","2.59","0.01","","109112","MG/L","SODIUM DISSOLVED/FILTERED","SODIUM DISSOUS/FILTRÉ","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","10.151","","","11250","%","SODIUM PERCENTAGE (CALCD.)","POURCENTAGE SODIUM (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","101.","","","2041","µS/CM","SPECIFIC CONDUCTANCE","CONDUCTANCE SPÉCIFIQUE","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","10.449","","","211","PH","STABILITY INDEX (CALCD.)","INDICE DE STABILITÉ (CLAC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","3.10","0.01","","108312","MG/L","SULPHATE DISSOLVED","SULFATES DISSOUS","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","7.35","","","109028","DEG C","TEMPERATURE WATER (FIELD)","TEMPÉRATURE DE L'EAU (TERRAIN)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","54.703","","","202","MG/L","TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.)","SOLIDES DISSOUS TOTAUX (RÉSIDUS FILTRABLES) (CALC.)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","4.86","0.01","","110001","NTU","TURBIDITY (FIELD)","TURBIDITÉ (TERRAIN)","P","2013PN150021"
"MA05PF0022","2013-05-22 09:50","","5.10","","","2081","NTU","TURBIDITY","TURBIDITÉ","P","2013PN150021"
"MA05PF0022","2013-06-13 11:35","","45.5","0.1","","10111","MG/L","ALKALINITY TOTAL CACO3","ALCALINITÉ TOTALE CACO3","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","44.2","0.5","","107941","µG/L","ALUMINUM DISSOLVED","ALUMINIUM DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","123.","0.5","","107905","µG/L","ALUMINUM TOTAL","ALUMINIUM TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.007","0.005","","7540","MG/L","AMMONIA DISSOLVED","AZOTE AMMONIACAL DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0","","","7570","MG/L","AMMONIA UN-IONIZED (CALCD.)","AZOTE AMMONIACAL NON IONISÉ (CALC.)","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.058","0.001","","107965","µG/L","ANTIMONY DISSOLVED","ANTIMOINE DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.056","0.001","","107929","µG/L","ANTIMONY TOTAL","ANTIMOINE TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.71","0.01","","107942","µG/L","ARSENIC DISSOLVED","ARSENIC DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.85","0.01","","107906","µG/L","ARSENIC TOTAL","ARSENIC TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","9.59","0.05","","107944","µG/L","BARIUM DISSOLVED","BARYUM DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","10.9","0.05","","107908","µG/L","BARIUM TOTAL","BARYUM TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.006","0.001","","107945","µG/L","BERYLLIUM DISSOLVED","BÉRYLLIUM DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.009","0.001","","107909","µG/L","BERYLLIUM TOTAL","BÉRYLLIUM TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","55.465","","","6201","MG/L","BICARBONATE (CALCD.)","BICARBONATE (CALC.)","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","<","0.001","0.001","","107946","µG/L","BISMUTH DISSOLVED","BISMUTH DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","<","0.001","0.001","","107910","µG/L","BISMUTH TOTAL","BISMUTH TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","7.3","0.5","","107943","µG/L","BORON DISSOLVED","BORE DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","6.6","0.5","","107907","µG/L","BORON TOTAL","BORE TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.006","0.001","","107947","µG/L","CADMIUM DISSOLVED","CADMIUM DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.011","0.001","","107911","µG/L","CADMIUM TOTAL","CADMIUM TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","13.2","0.01","","109109","MG/L","CALCIUM DISSOLVED","CALCIUM DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","1.75","","","6401","MG/L","CARBON DIOXIDE FREE (CALCD.)","DIOXYDE DE CARBONE LIBRE (CALC.)","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","9.26","0.1","","6104","MG/L","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.524","0.005","","6901","MG/L","CARBON PARTICULATE ORGANIC","CARBONE ORGANIQUE PARTICULAIRE","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","9.784","","","6002","MG/L","CARBON TOTAL ORGANIC (CALCD.)","CARBONE ORGANIQUE TOTAL (CALC.)","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0","","","6301","MG/L","CARBONATE (CALCD.)","CARBONATE (CALC.)","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","1.71","0.01","","108311","MG/L","CHLORIDE DISSOLVED","CHLORURES DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.14","0.01","","107950","µG/L","CHROMIUM DISSOLVED","CHROME DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.29","0.01","","107914","µG/L","CHROMIUM TOTAL","CHROME TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.029","0.002","","107949","µG/L","COBALT DISSOLVED","COBALT DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.083","0.002","","107913","µG/L","COBALT TOTAL","COBALT TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","105","1","","109027","µS/CM","CONDUCTANCE (FIELD)","CONDUCTANCE (TERRAIN)","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","1.10","0.02","","107952","µG/L","COPPER DISSOLVED","CUIVRE DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","1.19","0.02","","107916","µG/L","COPPER TOTAL","CUIVRE TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","<","0.010","0.005","","7110","MG/L","DISSOLVED NITRITE/NITRATE","NITRITES/NITRATES DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","<","2","1","","102622","NO/100ML","ESCHERICHIA COLI","ESCHERICHIA COLI","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","<","2","","","36012","NO/100ML","FECAL COLIFORMS","COLIFORMES FÉCAUX","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","<","0.01","0.01","","108310","MG/L","FLUORIDE DISSOLVED","FLUORURE DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.011","0.001","","107954","µG/L","GALLIUM DISSOLVED","GALLIUM DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.035","0.001","","107918","µG/L","GALLIUM TOTAL","GALLIUM TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","3.887","","","10650","MG/L","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","49.387","","","10602","MG/L","HARDNESS TOTAL (CALCD.) CACO3","DURETÉ TOTALE (CALC.) CACO3","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0","","","8501","MG/L","HYDROXIDE (CALCD.)","HYDROXYDE (CALC.)","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","47.9","0.5","","107953","µG/L","IRON DISSOLVED","FER DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","160.","0.5","","107917","µG/L","IRON TOTAL","FER TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.104","0.001","","107955","µG/L","LANTHANUM DISSOLVED","LANTHANE DISSOUS","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.219","0.001","","107919","µG/L","LANTHANUM TOTAL","LANTHANE TOTAL","P","2013PN150032"
"MA05PF0022","2013-06-13 11:35","","0.024","0.005","","107961","µG/L","LEAD DISSOLVED","PLOMB DISSOUS","P","2013PN150032"
