VMV_CODE,VARIABLE_CODE,VARIABLE,VARIABLE_FR,VARIABLE_TYPE,VARIABLE_TYPE_FR,UNIT_UNITÉ,UNIT_NAME,UNITÉ_NOM,METHOD_CODE,METHOD_TITLE,MÉTHODE_TITRE
"106024","147","BENZO(K)FLUORANTHENE","BENZO(K)FLUORANTHÈNE","AROMATIC","AROMATIQUES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106025","137","BENZO(E)PYRENE","BENZO(E)PYRÈNE","AROMATIC","AROMATIQUES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106026","204","BENZO(A)PYRENE","BENZO(A)PYRÈNE","AROMATIC","AROMATIQUES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106027","141","PERYLENE","PÉRYLÈNE","AROMATIC","AROMATIQUES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106028","140","INDENO(1,2,3-C,D)PYRENE","INDÉNO(1,2,3-C,D)PYRÈNE","AROMATIC","AROMATIQUES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106029","212","DIBENZO(A,H)ANTHRACENE OR DIBENZ(A,H)ANTHRACENE","DIBENZO(A,H)ANTHRACÈNE OU DIBENZ(A,H)ANTHRACÈNE","AROMATIC","AROMATIQUES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106030","132","BENZO(G,H,I)PERYLENE","BENZO(G,H,I)PÉRYLÈNE","AROMATIC","AROMATIQUES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106031","2626","DIBENZOTHIOPHENE (DBT)","DIBENZOTHIOPHÈNE","AROMATIC","AROMATIQUES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106032","2364","7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE)","1-PHÉNANTHRÈNE DE MÉTHYL 7-ISOPROPYL (RÉTÈNE)","AROMATIC","AROMATIQUES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"10606","543","HARDNESS TOTAL LABORATORY (CALCD.) CACO3","DURETÉ TOTALE LABORATOIRE (CALC.) CACO3","PHYSICAL","PHYSIQUE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","422","TOTAL HARDNESS BY CALCULATED METHOD","DURETÉ TOTALE PAR MÉTHODE DE CALCUL"
"106153","306","HEXACHLOROBUTADIENE","HEXACHLOROBUTADIÈNE","HALOGENATED (SUBSTITUTED ALIPHATIC)","HALOGÉNÉS (ALIPHATIQUES SUBSTITUÉS)","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106154","4044","B-HEXACHLOROCYCLOHEXANE (B-HCH)","B-HEXACHLOROCYCLOHEXANE (B-HCH)","INSECTICIDES","INSECTICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106155","4045","PENTACHLOROANISOLE","PENTACHLOROANISOLE","HALOGENATED (SUBSTITUTED AROMATIC)","HALOGÉNÉS (AROMATIQUES SUBSTITUÉS)","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106156","1047","OXYCHLORDANE","OXYCHLORDANE","PESTICIDES","PESTICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106157","192","O,P'-DDE (2,4'-DDE)","O,P'-DDE (2,4'-DDE)","PESTICIDES","PESTICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106158","211","O,P'-DDD (MITOTANE) (2,4'-DDD)","O,P'-DDD (MITOTANE) (2,4'-DDD)","ORGANOCHLORINE","ORGANOCHLORÉS","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106159","2852","TRANS-NONACHLOR","TRANS-NONACHLOR","PESTICIDES","PESTICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"106160","4046","CIS-NONACHLOR","CIS-NONACHLOR","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","2863","ANALYSIS OF OCS, PCBS, CBS AND PAHS IN 1 L WATER SAMPLES BY GC-ECD AND GC-MSD.","ANALYSE DES OC, DES BPC, DES CB ET DES HAP DANS DES ÉCHANTILLONS DE 1 L D'EAU PAR GC-ECD ET GC-MSD."
"1062","864","TURBIDITY","TURBIDITÉ","PHYSICAL","PHYSIQUE","NTU","NEPHELOMETRIC TURBIDITY UNIT","UNITÉ DE TURBIDITÉ NÉPHÉLOMÉTRIQUE","10000","BC MELP EMS CODE: XM08",""
"106250","2721","ETHALFLURALIN","ÉTHALFLURALINE","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3003","ANALYSIS OF NEUTRAL HERBICIDES IN WATER USING GC-MSD.","ANALYSE D'HERBICIDES NEUTRES DANS L'EAU PAR GC-MSD."
"1063","3090","CYANIDE WEAK ACID DISSOCIABLE","CYANURE DISSOCIABLE PAR DES ACIDES FAIBLES","CARBONATED COMPOUNDS","COMPOSÉS CARBONÉS","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","10006","CYANIDE (WAD) IS DETERMINED BY USING CHLORAMINE-T, PYRIDINE BARBITURIC ACID COLOURIMETRY ON AN AUTOANALYZER.",""
"1064","659","OXYGEN DISSOLVED","OXYGÈNE DISSOUS","OXYGEN","OXYGÈNE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","10025","WINKLER AZIDE TITRATION METHOD EQUIVALENT BC MELP X047","MÉTHODE DE TITRAGE À L'AZIDE WINKLER ÉQUIVALENTE MELP X047 DE LA COLOMBIE-BRITANNIQUE"
"106435","635","NITROGEN TOTAL","AZOTE TOTAL","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3379","NITROGEN OXIDES ARE QUANTIFIED AFTER REACTION WITH OZONE USING A CHEMILUMINESCENCE DETECTOR.",NULL
"10650","540","HARDNESS NON-CARBONATED (CALCD.)","DURETÉ NON-CARBONATÉE (CALC.)","PHYSICAL","PHYSIQUE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","428","CALCULATED METHOD FOR NON-CARBONATE HARDNESS","MÉTHODE DE CALCUL"
"1067","478","CARBON DISSOLVED ORGANIC","CARBONE ORGANIQUE DISSOUS","CARBON","CARBONE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","10036","BC MELP EMS CODE: 0914",""
"1069","749","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","PHYSICAL","PHYSIQUE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","10045","BC MELP EMS CODE: 1070","CODE DU SSE DU MELP DE LA COLOMBIE-BRITANNIQUE: 1070"
"1070","749","RESIDUE NONFILTERABLE","RÉSIDUS NON-FILTRABLES","PHYSICAL","PHYSIQUE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","10046","BC MELP EMS CODE: 1071","CODE DU SSE DU MELP DE LA COLOMBIE-BRITANNIQUE: 1071"
"107055","635","NITROGEN TOTAL","AZOTE TOTAL","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3415","TOTAL NITROGEN IN WATER IS DETERMINED USING ALKALINE PERSULFATE OXIDATION, AUTOMATED CONTINUOUS SEGMENTED FLOW ANALYZER (CFA), CADMIUM REDUCTION, AND AZO DYE PHOTOMETRIC METHOD.","LE DOSAGE DE L'AZOTE TOTAL DANS L'EAU EST EFFECTUÉ PAR OXYDATION ALCALINE AU PERSULFATE, ANALYSE AUTOMATISÉE PAR FLUX CONTINU (AFC) OU SEGMENTÉ, RÉDUCTION AU CADMIUM, ET LA MÉTHODE PHOTOMÉTRIQUE AUX COLORANTS AZOÏQUES."
"107056","443","COLOUR TRUE","COULEUR VRAIE","PHYSICAL","PHYSIQUE","","","","3422","HETEROTROPHIC PLATE COUNT IN WATER BY M-HPC AGAR, OR ALTERNATIVELY R2A OR NWRI AGAR.","COMPTE SUR PLAQUE DES BACTÉRIES HÉTÉROTROPHES AVEC LES GÉLOSES M-HPR, R2A OU NWRI."
"1071","10213","COLOUR TOTAL ABSORBANCE","COULEUR ABSORBANCE TOTALE","PHYSICAL","PHYSIQUE","SWU","SPECTROPHOTOMETER WAVELENGTH UNIT","UNITÉ DE LONGUEUR D'ONDE DE SPECTROPHOTOMÈTRE","10054","BC MELP EMS CODE: 1320","CODE DU SSE DU MELP DE LA COLOMBIE-BRITANNIQUE:  1320"
"107184","3042","BUTYLATE","BUTILATE","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3433","ANALYSIS OF NEUTRAL HERBICIDES IN WATER USING LIQUID-LIQUID EXTRACTION WITH GAS CHROMATOGRAPHY-MASS SELECTIVE DETECTION (GC/MSD)","ANALYSE D'HERBICIDES NEUTRES DANS L'EAU AVEC EXTRACTION LIQUIDE/LIQUIDE ET CHROMATOGRAPHIE EN PHASE GAZEUSE AVEC DISCRIMINATION DE MASSE (GC/MSD)"
"107185","3051","DIALLATE II","DIALLATE II","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3433","ANALYSIS OF NEUTRAL HERBICIDES IN WATER USING LIQUID-LIQUID EXTRACTION WITH GAS CHROMATOGRAPHY-MASS SELECTIVE DETECTION (GC/MSD)","ANALYSE D'HERBICIDES NEUTRES DANS L'EAU AVEC EXTRACTION LIQUIDE/LIQUIDE ET CHROMATOGRAPHIE EN PHASE GAZEUSE AVEC DISCRIMINATION DE MASSE (GC/MSD)"
"107186","208","METOLACHLOR","MÉTOLACHLORE","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3433","ANALYSIS OF NEUTRAL HERBICIDES IN WATER USING LIQUID-LIQUID EXTRACTION WITH GAS CHROMATOGRAPHY-MASS SELECTIVE DETECTION (GC/MSD)","ANALYSE D'HERBICIDES NEUTRES DANS L'EAU AVEC EXTRACTION LIQUIDE/LIQUIDE ET CHROMATOGRAPHIE EN PHASE GAZEUSE AVEC DISCRIMINATION DE MASSE (GC/MSD)"
"107187","156","BENZOYLPROP-ETHYL","BENZOYLPROP-ÉTHYLE","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3433","ANALYSIS OF NEUTRAL HERBICIDES IN WATER USING LIQUID-LIQUID EXTRACTION WITH GAS CHROMATOGRAPHY-MASS SELECTIVE DETECTION (GC/MSD)","ANALYSE D'HERBICIDES NEUTRES DANS L'EAU AVEC EXTRACTION LIQUIDE/LIQUIDE ET CHROMATOGRAPHIE EN PHASE GAZEUSE AVEC DISCRIMINATION DE MASSE (GC/MSD)"
"107188","4172","FENOXAPROP-ETHYL","FÉNOXAPROP-ÉTHYL","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3433","ANALYSIS OF NEUTRAL HERBICIDES IN WATER USING LIQUID-LIQUID EXTRACTION WITH GAS CHROMATOGRAPHY-MASS SELECTIVE DETECTION (GC/MSD)","ANALYSE D'HERBICIDES NEUTRES DANS L'EAU AVEC EXTRACTION LIQUIDE/LIQUIDE ET CHROMATOGRAPHIE EN PHASE GAZEUSE AVEC DISCRIMINATION DE MASSE (GC/MSD)"
"107190","3050","DIALLATE I","DIALLATE I","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3433","ANALYSIS OF NEUTRAL HERBICIDES IN WATER USING LIQUID-LIQUID EXTRACTION WITH GAS CHROMATOGRAPHY-MASS SELECTIVE DETECTION (GC/MSD)","ANALYSE D'HERBICIDES NEUTRES DANS L'EAU AVEC EXTRACTION LIQUIDE/LIQUIDE ET CHROMATOGRAPHIE EN PHASE GAZEUSE AVEC DISCRIMINATION DE MASSE (GC/MSD)"
"107191","637","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3435","TOTAL DISSOLVED NITROGEN (FILTERED) IN WATER IS DETERMINED BY ALKALINE PERSULFATE DIGESTION AND COLOURIMETRY.","L’AZOTE TOTAL DISSOUS (FILTRÉ) DANS L'EAU EST DÉTERMINÉ PAR DIGESTION ALCALINE AU PERSULFATE ET COLORIMÉTRIE."
"107192","635","NITROGEN TOTAL","AZOTE TOTAL","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3438","TOTAL NITROGEN (UNFILTERED) IN WATER IS DETERMINED BY ALKALINE PERSULFATE DIGESTION AND COLOURIMETRY.","L’AZOTE TOTAL (NON-FILTRÉ) DANS L'EAU EST DÉTERMINÉ PAR DIGESTION ALCALINE AU PERSULFATE ET COLORIMÉTRIE"
"1072","716","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","PHOSPHORUS","PHOSPHORE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","10058","BC MELP EMS CODE: 1380","CODE DU SSE DU MELP DE LA COLOMBIE-BRITANNIQUE:  1380"
"107200","635","NITROGEN TOTAL","AZOTE TOTAL","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3442","BOUND NITROGEN IS DETERMINED BY HIGH TEMPERATURE COMBUSTION.","L'AZOTE LIÉ EST DÉTERMINÉ PAR COMBUSTION À HAUTE TEMPÉRATURE."
"107205","637","NITROGEN TOTAL DISSOLVED","AZOTE TOTAL DISSOUS","NITROGEN","AZOTE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3447","DISSOLVED NITROGEN IS DETERMINED BY HIGH TEMPERATURE COMBUSTION.","L'AZOTE DISSOUS EST DÉTERMINÉ PAR COMBUSTION À HAUTE TEMPÉRATURE."
"107251","1032","TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUE)","SOLIDES EN SUSPENSION TOTAUX (RÉSIDUS NON FILTRABLES)","PHYSICAL","PHYSIQUE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","3126","TOTAL DISSOLVED SOLIDS ARE DETERMINED BY GRAVIMETRIC METHOD.","LES SOLIDES DISSOUS TOTAUX SONT DÉTERMINÉS PAR MÉTHODE GRAVIMÉTRIQUE."
"107283","1278","METSULFURON-D3","METSULFURON-D3","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107284","4202","FORAMSULFURON","FORAMSULFURON","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107285","4170","ACIFLUORFEN","ACIFLUORFÈNE","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107286","3129","BENSULFURON","BENSULFURON","SULFONYL UREA","SULFONYL URÉE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107287","4166","CHLORIMURON","CHLORIMURON","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107288","248","CHLORSULFURON","CHLORSULFURON","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107289","4167","CLOMAZONE","CLOMAZONE","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107290","4165","DIURON-D6","DIURON-D6","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107291","185","DIURON","DIURON","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107292","4163","FLUMETSULAM","FLUMETSULAM","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107293","4169","FOMESAFEN","FOMÉSAFÈNE","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107294","186","LINURON","LINURON","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107295","3126","METSULFURON","METSULFURON","SULFONYL UREA","SULFONYL URÉE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107296","3131","NICOSULFURON","NICOSULFURON","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107297","4164","PRIMISULFURON","PRIMISULFURON","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107298","4168","PROSULFURON","PROSULFURON","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107299","4154","RIMSULFURON","RIMSULFURONE","HERBICIDES","HERBICIDES","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"1073","716","ORTHOPHOSPHORUS DISSOLVED","ORTHOPHOSPHORE DISSOUS","PHOSPHORUS","PHOSPHORE","MG/L","MILLIGRAM PER LITER","MILLIGRAMME PAR LITRE","10060","BC MELP EMS CODE: 1420","CODE DU SSE DU MELP DE LA COLOMBIE-BRITANNIQUE:  1420"
"107300","3127","THIFENSULFURON","THIFENSULFURON","SULFONYL UREA","SULFONYL URÉE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107301","3375","TRIBENURON","TRIBÉNURON","SULFONYL UREA","SULFONYL URÉE","NG/L","NANOGRAM PER LITER","NANOGRAMME PAR LITRE","3431","ANALYSIS OF SULFONYL UREAS AND RELATED HERBICIDES BY SPE AND LC-MS/MS DETECTION","ANALYSE DES SULFONYLURÉES ET DES HERBICIDES CONNEXES PAR SPE ET DÉTECTION LC-MS/MS"
"107302","4203","CARBARYL-D3","CARBARYL-D3","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3461","CARBAMATE FUNGICIDES IN WATER ARE ANALYZED BY SPE AND ESI-LC-MS/MS.","LES FONGICIDES CARBAMATES DANS L'EAU SONT ANALYSÉS PAR SPE ET IONISATION PAR ÉLECTRO-NÉBULISEUR-LC-MS/MS."
"107303","1279","METHOMYL-D3","METHOMYL-D3","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3461","CARBAMATE FUNGICIDES IN WATER ARE ANALYZED BY SPE AND ESI-LC-MS/MS.","LES FONGICIDES CARBAMATES DANS L'EAU SONT ANALYSÉS PAR SPE ET IONISATION PAR ÉLECTRO-NÉBULISEUR-LC-MS/MS."
"107304","1280","PIRIMICARB-D6","PIRIMICARBE-D6","SURROGATE","SURROGATE","%","PERCENT","POURCENTAGE","3461","CARBAMATE FUNGICIDES IN WATER ARE ANALYZED BY SPE AND ESI-LC-MS/MS.","LES FONGICIDES CARBAMATES DANS L'EAU SONT ANALYSÉS PAR SPE ET IONISATION PAR ÉLECTRO-NÉBULISEUR-LC-MS/MS."
